article_id,category
1579,subject.People.Religious_figures_and_leaders
1580,subject.Religion.Philosophy
1581,subject.Citizenship.Politics_and_government
1582,subject.Science.Biology.Plants
1583,subject.People.Political_People
1584,subject.Religion.Philosophy
1585,subject.Everyday_life.Computer_and_Video_games
1586,subject.History.British_History.British_History_1500_and_before_including_Roman_Britain
1586,subject.People.Monarchs_of_Great_Britain
1587,subject.Language_and_literature.Literature_types
1588,subject.Science.Chemistry.Chemical_elements
1589,subject.Geography.African_Geography
1590,subject.Citizenship.Environment
1591,subject.People.Actors_models_and_celebrities
1592,subject.People.Political_People
1593,subject.Everyday_life.Games
1594,subject.Design_and_Technology.Engineering
1595,subject.Science.Biology.Plants
1596,subject.Science.Biology.Birds
1597,subject.Art.Art
1598,subject.IT.Software
1599,subject.Geography.African_Geography
1600,subject.Geography.Geography_of_Asia
1601,subject.Citizenship.Politics_and_government
1602,subject.Design_and_Technology.Architecture
1602,subject.Geography.Geography_of_Great_Britain
1603,subject.Language_and_literature.Novels
1604,subject.Geography.European_Geography
1605,subject.Everyday_life.Recreation
1606,subject.Everyday_life.Television
1607,subject.History.Recent_History
1608,subject.Geography.European_Geography
1608,subject.Language_and_literature.Languages
1609,subject.Science.Biology.Mammals
1610,subject.Business_Studies.Currency
1611,subject.Everyday_life.Cartoons
1612,subject.Language_and_literature.Poetry_and_Opera
1612,subject.People.Performers_and_composers
1613,subject.History.Ancient_History_Classical_History_and_Mythology
1614,subject.Business_Studies.Economics
1614,subject.Citizenship.Politics_and_government
1615,subject.Geography.Geology_and_geophysics
1616,subject.Geography.General_Geography
1617,subject.Design_and_Technology.Railway_transport
1618,subject.Geography.Geology_and_geophysics
1619,subject.Science.Biology.Insects_Reptiles_and_Fish
1620,subject.Language_and_literature.Novels
1621,subject.People.Sports_and_games_people
1622,subject.Geography.African_Geography
1623,subject.Countries
1623,subject.Geography.African_Geography.African_Countries
1624,subject.Science.Biology.Mammals
1626,subject.Citizenship.Animal_and_Human_Rights
1626,subject.Everyday_life.Everyday_life
1627,subject.Everyday_life.Sports
1628,subject.Science.Biology.Dinosaurs
1629,subject.Design_and_Technology.Road_transport
1629,subject.Geography.North_American_Geography
1630,subject.People.Performers_and_composers
1631,subject.Geography.North_American_Geography
1632,subject.Music.Musical_Recordings_and_compositions
1633,subject.IT.Computer_Programming
1634,subject.Science.Biology.Birds
1635,subject.Everyday_life.Food_and_agriculture
1636,subject.Science.Biology.General_Biology
1637,subject.Science.Biology.Mammals
1638,subject.Countries
1638,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
1639,subject.Countries
1639,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
1640,subject.Design_and_Technology.Engineering
1641,subject.Science.Biology.Health_and_medicine
1642,subject.People.USA_Presidents
1643,subject.History.North_American_History
1644,subject.Citizenship.Politics_and_government
1645,subject.Citizenship.Culture_and_Diversity
1646,subject.Science.Biology.Birds
1647,subject.Citizenship.Conflict_and_Peace
1648,subject.Science.Biology.Organisms
1649,subject.Language_and_literature.Languages
1650,subject.People.Historical_figures
1651,subject.Language_and_literature.Theatre
1651,subject.People.Writers_and_critics
1652,subject.Science.Biology.Mammals
1653,subject.Everyday_life.Food_and_agriculture
1654,subject.Countries
1654,subject.Geography.Geography_of_the_Middle_East.Middle_Eastern_Countries
1655,subject.Geography.Antarctica
1656,subject.Business_Studies.Economics
1657,subject.People.Writers_and_critics
1658,subject.Geography.North_American_Geography
1659,subject.History.Ancient_History_Classical_History_and_Mythology
1660,subject.Science.Biology.Plants
1661,subject.Mathematics
1662,subject.People.Historical_figures
1663,subject.Geography.Peoples
1664,subject.Geography.North_American_Geography
1665,subject.Science.Biology.Mammals
1666,subject.Science.Chemistry.Chemical_elements
1667,subject.Everyday_life.Food_and_agriculture
1667,subject.Science.Biology.Plants
1668,subject.Countries
1668,subject.Geography.Geography_of_the_Middle_East.Middle_Eastern_Countries
1669,subject.Design_and_Technology.Railway_transport
1670,subject.Geography.Geography_of_Great_Britain
1671,subject.Science.Physics.Space_Astronomy
1672,subject.Everyday_life.Television
1673,subject.Design_and_Technology.Engineering
1674,subject.History.Ancient_History_Classical_History_and_Mythology
1675,subject.Science.Biology.Mammals
1676,subject.Religion.Philosophy
1677,subject.Science.Biology.Birds
1678,subject.Language_and_literature.Poetry_and_Opera
1679,subject.Science.Biology.General_Biology
1680,subject.Geography.Geography_of_the_Middle_East
1681,subject.Science.Biology.Organisms
1682,subject.Art.Art
1682,subject.History.General_history
1683,subject.Design_and_Technology.Engineering
1684,subject.Geography.Central_and_South_American_Geography
1685,subject.History.General_history
1686,subject.Music.Musical_Instruments
1687,subject.Science.Biology.Plants
1688,subject.Everyday_life.Everyday_life
1689,subject.Language_and_literature.Languages
1690,subject.Geography.Geography_of_Oceania_Australasia
1691,subject.Design_and_Technology.Architecture
1692,subject.Design_and_Technology.Architecture
1693,subject.Science.Physics.General_Physics
1694,subject.History.General_history
1695,subject.Science.Biology.Health_and_medicine
1696,subject.Music.Musical_genres_styles_eras_and_events
1697,subject.Science.Biology.Plants
1698,subject.Citizenship.Law
1699,subject.People.Engineers_and_inventors
1700,subject.Science.Biology.Plants
1701,subject.Language_and_literature.General_Literature
1702,subject.Geography.African_Geography
1703,subject.Countries
1703,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
1704,subject.Design_and_Technology.Air_and_Sea_transport
1704,subject.Design_and_Technology.Engineering
1705,subject.Everyday_life.Computer_and_Video_games
1706,subject.Citizenship.Conflict_and_Peace
1707,subject.Science.Physics.Space_Astronomy
1708,subject.Design_and_Technology.Railway_transport
1709,subject.History.Ancient_History_Classical_History_and_Mythology
1710,subject.Design_and_Technology.Road_transport
1711,subject.People.Astronomers_and_physicists
1712,subject.Art.Art
1713,subject.History.North_American_History
1714,subject.Geography.African_Geography
1715,subject.History.Military_History_and_War
1716,subject.Science.Biology.Evolution_and_reproduction
1717,subject.People.Human_Scientists
1718,subject.Geography.North_American_Geography
1719,subject.Science.Chemistry.Chemical_elements
1720,subject.Geography.Geography_of_Asia
1721,subject.History.Ancient_History_Classical_History_and_Mythology
1721,subject.People.Historical_figures
1722,subject.IT.Computing_hardware_and_infrastructure
1723,subject.Science.Biology.Insects_Reptiles_and_Fish
1724,subject.IT.Computer_Programming
1725,subject.Science.Biology.Dinosaurs
1726,subject.Geography.Geography_of_Asia
1727,subject.Geography.Geography_of_Great_Britain
1728,subject.History.Archaeology
1729,subject.Science.Biology.Insects_Reptiles_and_Fish
1730,subject.Citizenship.Politics_and_government
1731,subject.Science.Biology.General_Biology
1732,subject.Geography.Geography_of_the_Middle_East
1733,subject.Citizenship.Politics_and_government
1734,subject.Geography.Geography_of_Great_Britain
1735,subject.Geography.Geography_of_Asia
1736,subject.Geography.African_Geography
1737,subject.Science.Physics.General_Physics
1738,subject.People.Political_People
1739,subject.Art.Artists
1740,subject.People.Sports_and_games_people
1741,subject.Language_and_literature.Theatre
1742,subject.Mathematics
1743,subject.History.General_history
1744,subject.People.Performers_and_composers
1745,subject.Countries
1745,subject.Geography.European_Geography.European_Countries
1746,subject.Science.Biology.Plants
1747,subject.People.Astronomers_and_physicists
1748,subject.Citizenship.Education
1749,subject.Geography.Geography_of_Asia
1750,subject.Geography.Geography_of_the_Middle_East
1751,subject.Citizenship.Community_organisations
1752,subject.Citizenship.Culture_and_Diversity
1752,subject.Everyday_life.Everyday_life
1753,subject.Language_and_literature.General_Literature
1754,subject.Countries
1754,subject.Geography.African_Geography.African_Countries
1755,subject.Business_Studies.Economics
1756,subject.Science.Biology.Mammals
1757,subject.People.Sports_and_games_people
1758,subject.Design_and_Technology.Railway_transport
1759,subject.History.General_history
1760,subject.Business_Studies.Business
1761,subject.History.British_History.British_History_15001750
1761,subject.People.Monarchs_of_Great_Britain
1762,subject.Everyday_life.Food_and_agriculture
1762,subject.Science.Biology.Plants
1763,subject.Religion.Religious_movements_traditions_and_organizations
1764,subject.People.Military_People
1765,subject.IT.Websites_and_the_Internet
1766,subject.Design_and_Technology.Railway_transport
1767,subject.Geography.Geology_and_geophysics
1768,subject.Mathematics
1769,subject.Language_and_literature.General_Literature
1770,subject.Science.Biology.Health_and_medicine
1771,subject.Geography.Geology_and_geophysics
1772,subject.Language_and_literature.Novels
1773,subject.Science.Biology.Dinosaurs
1774,subject.History.Ancient_History_Classical_History_and_Mythology
1775,subject.Design_and_Technology.Road_transport
1775,subject.Geography.Geography_of_Great_Britain
1776,subject.Science.Chemistry.Chemical_elements
1777,subject.Everyday_life.Computer_and_Video_games
1778,subject.Geography.African_Geography
1779,subject.Science.Biology.General_Biology
1780,subject.Science.Biology.Health_and_medicine
1781,subject.Business_Studies.Business
1782,subject.Language_and_literature.Languages
1783,subject.History.Ancient_History_Classical_History_and_Mythology
1784,subject.Geography.North_American_Geography
1785,subject.Music.Musical_Instruments
1786,subject.Language_and_literature.Novels
1787,subject.Geography.North_American_Geography
1788,subject.Design_and_Technology.Railway_transport
1789,subject.People.Philosophers
1790,subject.People.Artists
1791,subject.Science.Biology.Mammals
1792,subject.Mathematics
1793,subject.Science.Biology.Health_and_medicine
1794,subject.Citizenship.Politics_and_government
1795,subject.Everyday_life.Food_and_agriculture
1796,subject.Design_and_Technology.Railway_transport
1797,subject.Geography.Geography_of_Oceania_Australasia
1798,subject.Business_Studies.Currency
1799,subject.Science.Physics.Space_Astronomy
1800,subject.Science.Chemistry.General_Chemistry
1801,subject.Science.Physics.Space_Astronomy
1802,subject.People.Actors_models_and_celebrities
1803,subject.Countries
1803,subject.Geography.African_Geography.African_Countries
1804,subject.Geography.Geography_of_Great_Britain
1805,subject.Science.Biology.General_Biology
1806,subject.People.Human_Scientists
1807,subject.History.Recent_History
1808,subject.Religion.Religious_movements_traditions_and_organizations
1809,subject.Science.Biology.Insects_Reptiles_and_Fish
1810,subject.People.Political_People
1811,subject.Science.Biology.Birds
1812,subject.Everyday_life.Television
1813,subject.History.Historians_chroniclers_and_history_books
1814,subject.Geography.African_Geography
1814,subject.Geography.General_Geography
1815,subject.Design_and_Technology.Architecture
1816,subject.Geography.Storms
1817,subject.Science.Chemistry.Chemical_elements
1818,subject.Science.Physics.Space_transport
1819,subject.Science.Biology.Birds
1820,subject.Science.Biology.Health_and_medicine
1821,subject.Business_Studies.Business
1821,subject.Geography.Geology_and_geophysics
1822,subject.Science.Biology.Plants
1823,subject.Countries
1823,subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries
1824,subject.History.Historians_chroniclers_and_history_books
1824,subject.People.Human_Scientists
1825,subject.Geography.North_American_Geography
1826,subject.Science.Chemistry.Chemical_compounds
1827,subject.Religion.Myths
1828,subject.Science.Biology.Plants
1829,subject.Geography.Geology_and_geophysics
